Order ID,Order month,Order Date,Order year,Ship Date,Ship Mode,Customer ID,Product ID,Postal Code,Sales ID,Region,Customer Name,Segment,State,City,Category,Sub-Category,Gross Sales,Gross Profit,Return Sales Value,Actual Sales,Net Profit,Total Cost
CA-2014-108182,February,2/6/2014,2014,2/10/2014,Second Class,DL-13315,OFF-BI-10001196,60441,8981-82CA,Central,Delfina Latchford,Consumer,Illinois,Romeoville,Office Supplies,Binders,895.2,-1477.08,0,895.2,-1477.08,2372.28
CA-2016-110898,March,3/6/2016,2016,3/12/2016,Standard Class,LC-16870,OFF-AP-10001626,60623,8982-98CA,Central,Lena Cacioppo,Consumer,Illinois,Chicago,Office Supplies,Appliances,233.4,-630.18,0,233.4,-630.18,863.58
CA-2016-110898,March,3/6/2016,2016,3/12/2016,Standard Class,LC-16870,OFF-BI-10004656,60623,8983-98CA,Central,Lena Cacioppo,Consumer,Illinois,Chicago,Office Supplies,Binders,172.8,-276.48,0,172.8,-276.48,449.28
CA-2016-110898,March,3/6/2016,2016,3/12/2016,Standard Class,LC-16870,FUR-FU-10003773,60623,8984-98CA,Central,Lena Cacioppo,Consumer,Illinois,Chicago,Furniture,Furnishings,15904,-19482.4,0,15904,-19482.4,35386.4
CA-2016-110898,March,3/6/2016,2016,3/12/2016,Standard Class,LC-16870,FUR-TA-10000849,60623,8985-98CA,Central,Lena Cacioppo,Consumer,Illinois,Chicago,Furniture,Tables,14598,-9926.64,0,14598,-9926.64,24524.64
CA-2015-123092,December,12/3/2015,2015,12/7/2015,Standard Class,JG-15115,FUR-FU-10000222,28540,8986-92CA,South,Jack Garza,Consumer,North Carolina,Jacksonville,Furniture,Furnishings,7795.2,1266.72,0,7795.2,1266.72,6528.48
CA-2015-123092,December,12/3/2015,2015,12/7/2015,Standard Class,JG-15115,OFF-BI-10001718,28540,8987-92CA,South,Jack Garza,Consumer,North Carolina,Jacksonville,Office Supplies,Binders,9597,-7357.7,0,9597,-7357.7,16954.7
CA-2015-123092,December,12/3/2015,2015,12/7/2015,Standard Class,JG-15115,TEC-PH-10001700,28540,8988-92CA,South,Jack Garza,Consumer,North Carolina,Jacksonville,Technology,Phones,10558.4,923.86,0,10558.4,923.86,9634.54
CA-2015-123092,December,12/3/2015,2015,12/7/2015,Standard Class,JG-15115,OFF-AR-10004078,28540,8989-92CA,South,Jack Garza,Consumer,North Carolina,Jacksonville,Office Supplies,Art,934.4,116.8,0,934.4,116.8,817.6
US-2015-128587,December,12/24/2015,2015,12/30/2015,Standard Class,HM-14860,FUR-FU-10003026,65807,8990-87US,Central,Harry Marie,Corporate,Missouri,Springfield,Furniture,Furnishings,968,377.52,0,968,377.52,590.48
US-2015-128587,December,12/24/2015,2015,12/30/2015,Standard Class,HM-14860,TEC-CO-10003763,65807,8991-87US,Central,Harry Marie,Corporate,Missouri,Springfield,Technology,Copiers,489993,230296.71,0,489993,230296.71,259696.29
US-2017-139577,October,10/1/2017,2017,10/6/2017,Standard Class,TN-21040,TEC-AC-10004708,94110,8992-77US,West,Tanja Norvell,Home Office,California,San Francisco,Technology,Accessories,10475,2199.75,0,10475,2199.75,8275.25
CA-2017-159100,October,10/16/2017,2017,10/21/2017,Standard Class,VP-21760,TEC-AC-10003499,38401,8993-00CA,South,Victoria Pisteka,Corporate,Tennessee,Columbia,Technology,Accessories,1852.8,440.04,0,1852.8,440.04,1412.76
CA-2017-159100,October,10/16/2017,2017,10/21/2017,Standard Class,VP-21760,FUR-TA-10001950,38401,8994-00CA,South,Victoria Pisteka,Corporate,Tennessee,Columbia,Furniture,Tables,187525.8,-96888.33,0,187525.8,-96888.33,284414.13
CA-2014-109043,August,8/15/2014,2014,8/17/2014,First Class,CS-12355,OFF-PA-10000312,33021,8995-43CA,South,Christine Sundaresam,Consumer,Florida,Hollywood,Office Supplies,Paper,9136,2969.2,0,9136,2969.2,6166.8
CA-2014-109043,August,8/15/2014,2014,8/17/2014,First Class,CS-12355,OFF-AP-10004708,33021,8996-43CA,South,Christine Sundaresam,Consumer,Florida,Hollywood,Office Supplies,Appliances,15224,1712.7,0,15224,1712.7,13511.3
US-2017-116491,November,11/11/2017,2017,11/13/2017,First Class,PG-18820,TEC-PH-10004531,75081,8997-91US,Central,Patrick Gardner,Consumer,Texas,Dallas,Technology,Phones,3518.4,1231.44,0,3518.4,1231.44,2286.96
CA-2017-122763,March,3/20/2017,2017,3/20/2017,Same Day,HG-14845,OFF-PA-10000474,77041,8998-63CA,Central,Harry Greene,Consumer,Texas,Houston,Office Supplies,Paper,5670.4,1913.76,0,5670.4,1913.76,3756.64
CA-2017-122763,March,3/20/2017,2017,3/20/2017,Same Day,HG-14845,OFF-PA-10002377,77041,8999-63CA,Central,Harry Greene,Consumer,Texas,Houston,Office Supplies,Paper,27406.4,10277.4,0,27406.4,10277.4,17129
CA-2017-137785,May,5/13/2017,2017,5/17/2017,Standard Class,MH-18115,FUR-CH-10001482,19140,9000-85CA,East,Mick Hernandez,Home Office,Pennsylvania,Philadelphia,Furniture,Chairs,45843,-12443.1,0,45843,-12443.1,58286.1
CA-2014-133389,June,6/22/2014,2014,6/22/2014,Same Day,TB-21280,OFF-BI-10001553,85023,9001-89CA,West,Toby Braunhardt,Consumer,Arizona,Phoenix,Office Supplies,Binders,822.6,-603.24,0,822.6,-603.24,1425.84
CA-2014-103807,December,12/2/2014,2014,12/9/2014,Standard Class,EM-13825,TEC-AC-10000199,30328,9002-07CA,South,Elizabeth Moffitt,Corporate,Georgia,Sandy Springs,Technology,Accessories,595,83.3,0,595,83.3,511.7
CA-2014-103807,December,12/2/2014,2014,12/9/2014,Standard Class,EM-13825,OFF-PA-10002195,30328,9003-07CA,South,Elizabeth Moffitt,Corporate,Georgia,Sandy Springs,Office Supplies,Paper,1524,716.28,0,1524,716.28,807.72
CA-2015-102855,April,4/5/2015,2015,4/6/2015,Same Day,JF-15415,TEC-AC-10001767,99207,9004-55CA,West,Jennifer Ferguson,Consumer,Washington,Spokane,Technology,Accessories,23994,2639.34,0,23994,2639.34,21354.66
CA-2015-102855,April,4/5/2015,2015,4/6/2015,Same Day,JF-15415,OFF-AR-10002467,99207,9005-55CA,West,Jennifer Ferguson,Consumer,Washington,Spokane,Office Supplies,Art,2384,643.68,0,2384,643.68,1740.32
CA-2017-107825,November,11/18/2017,2017,11/18/2017,Same Day,NB-18655,OFF-ST-10001321,53209,9006-25CA,Central,Nona Balk,Corporate,Wisconsin,Milwaukee,Office Supplies,Storage,9252,2498.04,9252,0,0,0
CA-2017-107825,November,11/18/2017,2017,11/18/2017,Same Day,NB-18655,OFF-ST-10000777,53209,9007-25CA,Central,Nona Balk,Corporate,Wisconsin,Milwaukee,Office Supplies,Storage,3776,1057.28,3776,0,0,0
CA-2017-107825,November,11/18/2017,2017,11/18/2017,Same Day,NB-18655,OFF-LA-10003720,53209,9008-25CA,Central,Nona Balk,Corporate,Wisconsin,Milwaukee,Office Supplies,Labels,738,346.86,738,0,0,0
CA-2017-107825,November,11/18/2017,2017,11/18/2017,Same Day,NB-18655,FUR-FU-10000206,53209,9009-25CA,Central,Nona Balk,Corporate,Wisconsin,Milwaukee,Furniture,Furnishings,582,273.54,582,0,0,0
CA-2017-106047,July,7/12/2017,2017,7/18/2017,Standard Class,CS-11860,OFF-PA-10000791,45014,9010-47CA,East,Cari Schnelling,Consumer,Ohio,Fairfield,Office Supplies,Paper,381.6,119.25,0,381.6,119.25,262.35
CA-2017-127803,May,5/19/2017,2017,5/23/2017,Standard Class,ND-18460,OFF-BI-10001787,35810,9011-03CA,South,Neil Ducich,Corporate,Alabama,Huntsville,Office Supplies,Binders,2616,1281.84,0,2616,1281.84,1334.16
CA-2015-137071,December,12/20/2015,2015,12/21/2015,First Class,ED-13885,TEC-AC-10004353,77036,9012-71CA,Central,Emily Ducich,Home Office,Texas,Houston,Technology,Accessories,10080,2142,0,10080,2142,7938
CA-2016-121447,February,2/21/2016,2016,2/22/2016,First Class,EA-14035,FUR-FU-10001861,10011,9013-47CA,East,Erin Ashbrook,Corporate,New York,New York City,Furniture,Furnishings,13580,6654.2,0,13580,6654.2,6925.8
CA-2017-143084,March,3/18/2017,2017,3/22/2017,Standard Class,BP-11050,OFF-AR-10002766,90008,9014-84CA,West,Barry Pond,Corporate,California,Los Angeles,Office Supplies,Art,1390,375.3,1390,0,0,0
CA-2017-143084,March,3/18/2017,2017,3/22/2017,Standard Class,BP-11050,OFF-EN-10003072,90008,9015-84CA,West,Barry Pond,Corporate,California,Los Angeles,Office Supplies,Envelopes,1940,931.2,1940,0,0,0
CA-2016-131639,December,12/17/2016,2016,12/23/2016,Standard Class,NS-18640,OFF-BI-10001636,88220,9016-39CA,West,Noel Staavos,Corporate,New Mexico,Carlsbad,Office Supplies,Binders,1348.8,438.36,0,1348.8,438.36,910.44
CA-2016-131639,December,12/17/2016,2016,12/23/2016,Standard Class,NS-18640,OFF-BI-10000948,88220,9017-39CA,West,Noel Staavos,Corporate,New Mexico,Carlsbad,Office Supplies,Binders,1141.6,385.29,0,1141.6,385.29,756.31
CA-2016-161361,March,3/26/2016,2016,3/28/2016,Second Class,MV-17485,OFF-PA-10001838,83201,9018-61CA,West,Mark Van Huff,Consumer,Idaho,Pocatello,Office Supplies,Paper,1764,864.36,0,1764,864.36,899.64
CA-2016-161361,March,3/26/2016,2016,3/28/2016,Second Class,MV-17485,OFF-BI-10002215,83201,9019-61CA,West,Mark Van Huff,Consumer,Idaho,Pocatello,Office Supplies,Binders,1704,553.8,0,1704,553.8,1150.2
CA-2014-100706,December,12/16/2014,2014,12/18/2014,Second Class,LE-16810,TEC-AC-10001314,22153,9020-06CA,South,Laurel Elliston,Consumer,Virginia,Springfield,Technology,Accessories,9998,799.84,0,9998,799.84,9198.16
CA-2014-100706,December,12/16/2014,2014,12/18/2014,Second Class,LE-16810,FUR-FU-10002268,22153,9021-06CA,South,Laurel Elliston,Consumer,Virginia,Springfield,Furniture,Furnishings,2946,972.18,0,2946,972.18,1973.82
CA-2015-129525,November,11/15/2015,2015,11/20/2015,Standard Class,VP-21760,OFF-BI-10002133,43615,9022-25CA,East,Victoria Pisteka,Corporate,Ohio,Toledo,Office Supplies,Binders,16692,-11684.4,0,16692,-11684.4,28376.4
US-2016-141880,August,8/22/2016,2016,8/23/2016,First Class,TC-21475,FUR-FU-10001979,80525,9023-80US,West,Tony Chapman,Home Office,Colorado,Fort Collins,Furniture,Furnishings,9832.8,983.28,0,9832.8,983.28,8849.52
CA-2015-165799,June,6/29/2015,2015,7/2/2015,First Class,SG-20470,FUR-CH-10001482,10024,9024-99CA,East,Sheri Gordon,Consumer,New York,New York City,Furniture,Chairs,11788.2,130.98,0,11788.2,130.98,11657.22
CA-2016-102127,June,6/26/2016,2016,7/2/2016,Standard Class,VP-21760,TEC-AC-10002018,10035,9025-27CA,East,Victoria Pisteka,Corporate,New York,New York City,Technology,Accessories,2097,901.71,0,2097,901.71,1195.29
CA-2016-102127,June,6/26/2016,2016,7/2/2016,Standard Class,VP-21760,TEC-AC-10000397,10035,9026-27CA,East,Victoria Pisteka,Corporate,New York,New York City,Technology,Accessories,13996,979.72,0,13996,979.72,13016.28
CA-2016-102127,June,6/26/2016,2016,7/2/2016,Standard Class,VP-21760,FUR-FU-10003976,10035,9027-27CA,East,Victoria Pisteka,Corporate,New York,New York City,Furniture,Furnishings,3774,1283.16,0,3774,1283.16,2490.84
US-2016-152415,September,9/17/2016,2016,9/22/2016,Standard Class,PO-18865,FUR-FU-10002597,1752,9028-15US,East,Patrick O'Donnell,Consumer,Massachusetts,Marlborough,Furniture,Furnishings,1482,622.44,0,1482,622.44,859.56
US-2016-152415,September,9/17/2016,2016,9/22/2016,Standard Class,PO-18865,FUR-FU-10004864,1752,9029-15US,East,Patrick O'Donnell,Consumer,Massachusetts,Marlborough,Furniture,Furnishings,19182,6138.24,0,19182,6138.24,13043.76
CA-2014-138198,July,7/18/2014,2014,7/23/2014,Standard Class,JL-15130,OFF-BI-10002103,10801,9030-98CA,East,Jack Lebron,Consumer,New York,New Rochelle,Office Supplies,Binders,1390.4,451.88,0,1390.4,451.88,938.52
CA-2017-128041,September,9/1/2017,2017,9/1/2017,Same Day,RW-19540,OFF-AP-10001005,98103,9031-41CA,West,Rick Wilson,Corporate,Washington,Seattle,Office Supplies,Appliances,31460,10381.8,0,31460,10381.8,21078.2
CA-2017-128041,September,9/1/2017,2017,9/1/2017,Same Day,RW-19540,FUR-TA-10002607,98103,9032-41CA,West,Rick Wilson,Corporate,Washington,Seattle,Furniture,Tables,28356,4536.96,0,28356,4536.96,23819.04
CA-2017-105823,June,6/22/2017,2017,6/26/2017,Standard Class,RB-19465,FUR-CH-10000454,48227,9033-23CA,Central,Rick Bensley,Home Office,Michigan,Detroit,Furniture,Chairs,48796,14638.8,0,48796,14638.8,34157.2
CA-2014-152268,September,9/2/2014,2014,9/7/2014,Standard Class,SC-20095,OFF-BI-10001359,72701,9034-68CA,South,Sanjit Chand,Consumer,Arkansas,Fayetteville,Office Supplies,Binders,179398,84317.06,0,179398,84317.06,95080.94
CA-2015-148873,October,10/1/2015,2015,10/5/2015,Standard Class,EM-13960,OFF-BI-10003196,62301,9035-73CA,Central,Eric Murdock,Consumer,Illinois,Quincy,Office Supplies,Binders,299.2,-448.8,299.2,0,0,0
CA-2015-148873,October,10/1/2015,2015,10/5/2015,Standard Class,EM-13960,TEC-AC-10003657,62301,9036-73CA,Central,Eric Murdock,Consumer,Illinois,Quincy,Technology,Accessories,10876.8,271.92,10876.8,0,0,0
CA-2015-166492,April,4/7/2015,2015,4/10/2015,First Class,RP-19390,OFF-PA-10002262,10035,9037-92CA,East,Resi Pölking,Consumer,New York,New York City,Office Supplies,Paper,2592,1244.16,0,2592,1244.16,1347.84
CA-2015-166492,April,4/7/2015,2015,4/10/2015,First Class,RP-19390,OFF-ST-10002214,10035,9038-92CA,East,Resi Pölking,Consumer,New York,New York City,Office Supplies,Storage,2258,587.08,0,2258,587.08,1670.92
CA-2017-157420,November,11/21/2017,2017,11/21/2017,Same Day,HZ-14950,TEC-PH-10003555,77095,9039-20CA,Central,Henia Zydlo,Consumer,Texas,Houston,Technology,Phones,5517.6,-1241.46,0,5517.6,-1241.46,6759.06
CA-2016-117121,December,12/17/2016,2016,12/21/2016,Standard Class,AB-10105,OFF-BI-10000545,48205,9040-21CA,Central,Adrian Barton,Consumer,Michigan,Detroit,Office Supplies,Binders,989274,494637,0,989274,494637,494637
CA-2014-138177,September,9/19/2014,2014,9/24/2014,Standard Class,ND-18460,FUR-TA-10004607,85224,9041-77CA,West,Neil Ducich,Corporate,Arizona,Chandler,Furniture,Tables,7391.5,-4582.73,0,7391.5,-4582.73,11974.23
CA-2014-114335,September,9/28/2014,2014,10/3/2014,Standard Class,XP-21865,FUR-FU-10000277,33021,9042-35CA,South,Xylona Preis,Consumer,Florida,Hollywood,Furniture,Furnishings,33708.8,1685.44,0,33708.8,1685.44,32023.36
CA-2015-168760,September,9/22/2015,2015,9/26/2015,Second Class,MM-18280,OFF-AP-10004532,90049,9043-60CA,West,Muhammed MacIntyre,Corporate,California,Los Angeles,Office Supplies,Appliances,6144,1658.88,0,6144,1658.88,4485.12
CA-2016-168830,November,11/7/2016,2016,11/13/2016,Standard Class,ML-17395,TEC-AC-10003911,94122,9044-30CA,West,Marina Lichtenstein,Corporate,California,San Francisco,Technology,Accessories,47997,16318.98,0,47997,16318.98,31678.02
CA-2017-137463,December,12/16/2017,2017,12/20/2017,Second Class,KM-16225,OFF-BI-10003196,94086,9045-63CA,West,Kalyca Meade,Corporate,California,Sunnyvale,Office Supplies,Binders,598.4,224.4,0,598.4,224.4,374
CA-2017-137463,December,12/16/2017,2017,12/20/2017,Second Class,KM-16225,TEC-AC-10000358,94086,9046-63CA,West,Kalyca Meade,Corporate,California,Sunnyvale,Technology,Accessories,18995,4558.8,0,18995,4558.8,14436.2
CA-2017-137463,December,12/16/2017,2017,12/20/2017,Second Class,KM-16225,TEC-AC-10000057,94086,9047-63CA,West,Kalyca Meade,Corporate,California,Sunnyvale,Technology,Accessories,14995,3148.95,0,14995,3148.95,11846.05
CA-2017-137463,December,12/16/2017,2017,12/20/2017,Second Class,KM-16225,OFF-AR-10001988,94086,9048-63CA,West,Kalyca Meade,Corporate,California,Sunnyvale,Office Supplies,Art,2995,868.55,0,2995,868.55,2126.45
CA-2017-137463,December,12/16/2017,2017,12/20/2017,Second Class,KM-16225,OFF-LA-10003498,94086,9049-63CA,West,Kalyca Meade,Corporate,California,Sunnyvale,Office Supplies,Labels,4440,2220,0,4440,2220,2220
CA-2014-124513,September,9/21/2014,2014,9/25/2014,Standard Class,SL-20155,OFF-AR-10002956,10011,9050-13CA,East,Sara Luxemburg,Home Office,New York,New York City,Office Supplies,Art,6603,1716.78,0,6603,1716.78,4886.22
CA-2015-165554,May,5/18/2015,2015,5/22/2015,Standard Class,AJ-10780,OFF-PA-10003724,90004,9051-54CA,West,Anthony Jacobs,Corporate,California,Los Angeles,Office Supplies,Paper,1086,532.14,0,1086,532.14,553.86
CA-2014-141838,March,3/26/2014,2014,3/31/2014,Second Class,DK-12835,OFF-AR-10004272,94122,9052-38CA,West,Damala Kotsonis,Corporate,California,San Francisco,Office Supplies,Art,336,84,0,336,84,252
CA-2014-141838,March,3/26/2014,2014,3/31/2014,Second Class,DK-12835,OFF-BI-10003291,94122,9053-38CA,West,Damala Kotsonis,Corporate,California,San Francisco,Office Supplies,Binders,2793.6,942.84,0,2793.6,942.84,1850.76
CA-2014-141838,March,3/26/2014,2014,3/31/2014,Second Class,DK-12835,TEC-PH-10004100,94122,9054-38CA,West,Damala Kotsonis,Corporate,California,San Francisco,Technology,Phones,2878.4,287.84,0,2878.4,287.84,2590.56
CA-2017-117009,September,9/22/2017,2017,9/28/2017,Standard Class,BK-11260,OFF-SU-10001218,92704,9055-09CA,West,Berenike Kampe,Consumer,California,Santa Ana,Office Supplies,Supplies,2196,614.88,0,2196,614.88,1581.12
CA-2015-128993,September,9/12/2015,2015,9/17/2015,Second Class,CC-12670,TEC-AC-10004209,98103,9056-93CA,West,Craig Carreira,Consumer,Washington,Seattle,Technology,Accessories,2198,857.22,0,2198,857.22,1340.78
CA-2015-160227,November,11/2/2015,2015,11/4/2015,First Class,ED-13885,FUR-CH-10002073,10011,9057-27CA,East,Emily Ducich,Home Office,New York,New York City,Furniture,Chairs,262132.2,55339.02,0,262132.2,55339.02,206793.18
CA-2015-149097,October,10/20/2015,2015,10/24/2015,Standard Class,SV-20785,FUR-FU-10003424,90045,9058-97CA,West,Stewart Visinsky,Consumer,California,Los Angeles,Furniture,Furnishings,7476,2392.32,0,7476,2392.32,5083.68
CA-2015-149097,October,10/20/2015,2015,10/24/2015,Standard Class,SV-20785,FUR-TA-10001086,90045,9059-97CA,West,Stewart Visinsky,Consumer,California,Los Angeles,Furniture,Tables,36477.6,2735.82,0,36477.6,2735.82,33741.78
CA-2016-132304,June,6/14/2016,2016,6/18/2016,Standard Class,AR-10825,FUR-TA-10004619,98103,9060-04CA,West,Anthony Rawles,Corporate,Washington,Seattle,Furniture,Tables,111517,33455.1,0,111517,33455.1,78061.9
CA-2015-136420,November,11/20/2015,2015,11/21/2015,First Class,CS-12250,OFF-BI-10002854,92024,9061-20CA,West,Chris Selesnick,Corporate,California,Encinitas,Office Supplies,Binders,8969.6,3363.6,0,8969.6,3363.6,5606
CA-2015-136420,November,11/20/2015,2015,11/21/2015,First Class,CS-12250,OFF-LA-10002762,92024,9062-20CA,West,Chris Selesnick,Corporate,California,Encinitas,Office Supplies,Labels,5012,2355.64,0,5012,2355.64,2656.36
CA-2016-101623,February,2/28/2016,2016,3/6/2016,Standard Class,RR-19525,OFF-FA-10003495,10035,9063-23CA,East,Rick Reed,Corporate,New York,New York City,Office Supplies,Fasteners,3648,1824,0,3648,1824,1824
US-2014-151015,October,10/14/2014,2014,10/20/2014,Standard Class,BD-11500,OFF-PA-10002581,60653,9064-15US,Central,Bradley Drucker,Consumer,Illinois,Chicago,Office Supplies,Paper,32219.2,10068.5,0,32219.2,10068.5,22150.7
US-2014-151015,October,10/14/2014,2014,10/20/2014,Standard Class,BD-11500,OFF-BI-10000343,60653,9065-15US,Central,Bradley Drucker,Consumer,Illinois,Chicago,Office Supplies,Binders,294.6,-486.09,0,294.6,-486.09,780.69
US-2014-151015,October,10/14/2014,2014,10/20/2014,Standard Class,BD-11500,OFF-PA-10001184,60653,9066-15US,Central,Bradley Drucker,Consumer,Illinois,Chicago,Office Supplies,Paper,1913.6,693.68,0,1913.6,693.68,1219.92
CA-2017-152968,May,5/26/2017,2017,5/30/2017,Standard Class,BM-11785,TEC-AC-10000521,22801,9067-68CA,South,Bryan Mills,Consumer,Virginia,Harrisonburg,Technology,Accessories,2308,692.4,0,2308,692.4,1615.6
CA-2016-150077,February,2/4/2016,2016,2/10/2016,Standard Class,MS-17365,TEC-PH-10002890,20852,9068-77CA,East,Maribeth Schnelling,Consumer,Maryland,Rockville,Technology,Phones,9048,2352.48,9048,0,0,0
CA-2016-106278,September,9/2/2016,2016,9/5/2016,Second Class,BM-11140,FUR-CH-10003061,98198,9069-78CA,West,Becky Martin,Consumer,Washington,Des Moines,Furniture,Chairs,21597.6,-269.97,0,21597.6,-269.97,21867.57
CA-2016-106278,September,9/2/2016,2016,9/5/2016,Second Class,BM-11140,OFF-EN-10003567,98198,9070-78CA,West,Becky Martin,Consumer,Washington,Des Moines,Office Supplies,Envelopes,6594,3099.18,0,6594,3099.18,3494.82
CA-2017-147550,December,12/4/2017,2017,12/5/2017,First Class,KE-16420,FUR-FU-10001918,19134,9071-50CA,East,Katrina Edelman,Corporate,Pennsylvania,Philadelphia,Furniture,Furnishings,1135.2,269.61,0,1135.2,269.61,865.59
CA-2015-136105,June,6/12/2015,2015,6/16/2015,Standard Class,SZ-20035,OFF-ST-10002444,47201,9072-05CA,Central,Sam Zeldin,Home Office,Indiana,Columbus,Office Supplies,Storage,2456,687.68,0,2456,687.68,1768.32
CA-2016-142524,September,9/4/2016,2016,9/8/2016,Standard Class,MB-18085,OFF-EN-10003286,65807,9073-24CA,Central,Mick Brown,Consumer,Missouri,Springfield,Office Supplies,Envelopes,1656,778.32,0,1656,778.32,877.68
CA-2016-142524,September,9/4/2016,2016,9/8/2016,Standard Class,MB-18085,TEC-AC-10000109,65807,9074-24CA,Central,Mick Brown,Consumer,Missouri,Springfield,Technology,Accessories,27995,6718.8,0,27995,6718.8,21276.2
CA-2014-136336,April,4/21/2014,2014,4/26/2014,Standard Class,DB-13555,OFF-ST-10002574,42420,9075-36CA,South,Dorothy Badders,Corporate,Kentucky,Henderson,Office Supplies,Storage,82884,0,0,82884,0,82884
US-2015-136259,November,11/5/2015,2015,11/8/2015,First Class,CB-12415,OFF-BI-10000773,44107,9076-59US,East,Christy Brittain,Consumer,Ohio,Lakewood,Office Supplies,Binders,721.8,-553.38,0,721.8,-553.38,1275.18
US-2015-136259,November,11/5/2015,2015,11/8/2015,First Class,CB-12415,OFF-SU-10004661,44107,9077-59US,East,Christy Brittain,Consumer,Ohio,Lakewood,Office Supplies,Supplies,2720,204,0,2720,204,2516
US-2014-124625,November,11/3/2014,2014,11/7/2014,Standard Class,SP-20650,TEC-AC-10003280,68104,9078-25US,Central,Stephanie Phelps,Corporate,Nebraska,Omaha,Technology,Accessories,8997,1889.37,0,8997,1889.37,7107.63
CA-2016-108105,February,2/16/2016,2016,2/23/2016,Standard Class,GW-14605,FUR-FU-10003773,42420,9079-05CA,South,Giulietta Weimer,Consumer,Kentucky,Henderson,Furniture,Furnishings,31808,3498.88,0,31808,3498.88,28309.12
CA-2016-108105,February,2/16/2016,2016,2/23/2016,Standard Class,GW-14605,OFF-BI-10002412,42420,9080-05CA,South,Giulietta Weimer,Consumer,Kentucky,Henderson,Office Supplies,Binders,580,261,0,580,261,319
CA-2017-166898,September,9/11/2017,2017,9/13/2017,Second Class,KH-16630,TEC-PH-10002564,92704,9081-98CA,West,Ken Heidel,Corporate,California,Santa Ana,Technology,Phones,14395.2,1799.4,14395.2,0,0,0
CA-2017-166898,September,9/11/2017,2017,9/13/2017,Second Class,KH-16630,OFF-PA-10002262,92704,9082-98CA,West,Ken Heidel,Corporate,California,Santa Ana,Office Supplies,Paper,1944,933.12,1944,0,0,0
CA-2017-169005,November,11/2/2017,2017,11/6/2017,Standard Class,BG-11035,OFF-AR-10000246,22153,9083-05CA,South,Barry Gonzalez,Consumer,Virginia,Springfield,Office Supplies,Art,556,144.56,0,556,144.56,411.44
CA-2015-104038,February,2/6/2015,2015,2/8/2015,First Class,LO-17170,OFF-ST-10002554,23434,9084-38CA,South,Lori Olson,Corporate,Virginia,Suffolk,Office Supplies,Storage,14673,293.46,0,14673,293.46,14379.54
CA-2015-104038,February,2/6/2015,2015,2/8/2015,First Class,LO-17170,OFF-PA-10002751,23434,9085-38CA,South,Lori Olson,Corporate,Virginia,Suffolk,Office Supplies,Paper,2990,1345.5,0,2990,1345.5,1644.5
CA-2016-126102,September,9/10/2016,2016,9/12/2016,Second Class,DV-13465,OFF-BI-10004318,90049,9086-02CA,West,Dianna Vittorini,Consumer,California,Los Angeles,Office Supplies,Binders,27678.4,8995.48,0,27678.4,8995.48,18682.92
CA-2016-143406,September,9/26/2016,2016,9/30/2016,Standard Class,LR-17035,OFF-AP-10001564,77041,9087-06CA,Central,Lisa Ryan,Corporate,Texas,Houston,Office Supplies,Appliances,9303.2,-25118.64,0,9303.2,-25118.64,34421.84
CA-2016-143406,September,9/26/2016,2016,9/30/2016,Standard Class,LR-17035,FUR-CH-10000513,77041,9088-06CA,Central,Lisa Ryan,Corporate,Texas,Houston,Furniture,Chairs,45496.5,-13648.95,0,45496.5,-13648.95,59145.45
CA-2015-150308,December,12/15/2015,2015,12/20/2015,Standard Class,RR-19525,TEC-PH-10001433,27511,9089-08CA,South,Rick Reed,Corporate,North Carolina,Cary,Technology,Phones,24616.8,2153.97,0,24616.8,2153.97,22462.83
CA-2016-131093,September,9/17/2016,2016,9/20/2016,Second Class,TS-21610,OFF-ST-10002790,45503,9090-93CA,East,Troy Staebel,Consumer,Ohio,Springfield,Office Supplies,Storage,29540,-6277.25,0,29540,-6277.25,35817.25
US-2017-148831,October,10/13/2017,2017,10/15/2017,First Class,AH-10210,OFF-ST-10002974,40214,9091-31US,South,Alan Hwang,Consumer,Kentucky,Louisville,Office Supplies,Storage,34856,10456.8,0,34856,10456.8,24399.2
CA-2015-162950,June,6/28/2015,2015,7/3/2015,Second Class,DW-13585,OFF-PA-10003177,45373,9092-50CA,East,Dorothy Wardle,Corporate,Ohio,Troy,Office Supplies,Paper,1555.2,544.32,0,1555.2,544.32,1010.88
CA-2015-162950,June,6/28/2015,2015,7/3/2015,Second Class,DW-13585,FUR-BO-10001918,45373,9093-50CA,East,Dorothy Wardle,Corporate,Ohio,Troy,Furniture,Bookcases,48294,-37669.32,0,48294,-37669.32,85963.32
US-2015-132836,June,6/1/2015,2015,6/5/2015,Standard Class,AJ-10945,TEC-PH-10001299,48227,9094-36US,Central,Ashley Jarboe,Consumer,Michigan,Detroit,Technology,Phones,29998,8399.44,0,29998,8399.44,21598.56
US-2015-132836,June,6/1/2015,2015,6/5/2015,Standard Class,AJ-10945,OFF-BI-10004224,48227,9095-36US,Central,Ashley Jarboe,Consumer,Michigan,Detroit,Office Supplies,Binders,40368,18165.6,0,40368,18165.6,22202.4
US-2015-132836,June,6/1/2015,2015,6/5/2015,Standard Class,AJ-10945,TEC-PH-10001300,48227,9096-36US,Central,Ashley Jarboe,Consumer,Michigan,Detroit,Technology,Phones,4190,1173.2,0,4190,1173.2,3016.8
